SLIPID,SLIPTIMESTAMP,PLAYER_ID,CURRENTSF,LOGSF,STAKE,GGR,BETODD,SPORTNAMEENGLISH,LEAGUENAMEENGLISH,EVENTDESCRIPTION,GAMEDESCRIPTION,Market Name,Market Name Corners,RESULTDESCRIPTION,SRC_EVENT_ID,GOAL_EXP_HOME,GOAL_EXP_AWAY,DRAW_FACTOR,FIRST_HALF_GOALS_PERC,INJURY_TIME_1ST_HALF,INJURY_TIME_2ND_HALF,MINUTES,Data Set,Default 1st Half Injury Time,1st Half Injury Time change?,Magnitude of change,Magnitude of change relative,Concat
7934166205,0.001111111,709780672,0.01,1,239.9162667,239.9162667,2.4,Football,Copa del Rey,Real Sociedad - Real Madrid,Most Corners,Most Corners,Most Corners,Real Sociedad San Sebastian,7562698,1.2755,1.2291,0.9422,0.4472,2,5,31,Fixed,2,1st Half Inj Time increased,1,1,7562698Real Sociedad San SebastianMost Corners
7934139509,0.035555556,709335880,0.3,0.3,6.6001724,-6.6001724,2,Football,Copa del Rey,Real Sociedad - Real Madrid,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 4,5",7562698,1.182,1.3214,0.9422,0.4472,2,5,20,Fixed,2,1st Half Inj Time increased,1,1,"7562698Over 4,51st Half - Total Corners"
7738950468,0.005150463,703902907,0.01,0.99,154.68,154.68,3.8,Football,LaLiga,Real Sociedad - UD Las Palmas,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 6,5",7525281,1.9906,0.6301,0.9956,0.415,4,7,34,Fixed,4,1st Half Inj Time decreased,2,-2,"7525281Under 6,51st Half - Total Corners"
7843165547,0.008171296,560419797,0.5,0.5,29.603508,-24.27487656,1.82,Football,LaLiga,Real Valladolid - Real Madrid,Total Corners,Total Corners,Total Corners,"Under 9,5",7537564,0.6466,2.6158,0.9723,0.4558,4,7,9,Fixed,4,1st Half Inj Time decreased,3,-3,"7537564Under 9,5Total Corners"
7843139318,0.002858796,704902998,0.01,1,32.354916,32.354916,5,Football,LaLiga,Real Valladolid - Real Madrid,Most Corners,Most Corners,Most Corners,Real Valladolid,7537564,0.6466,2.6158,0.9723,0.4558,4,7,2,Fixed,4,1st Half Inj Time decreased,3,-3,7537564Real ValladolidMost Corners
7843176488,0.010729167,708456999,0.01,1,5,-5.01,2.15,Football,LaLiga,Real Valladolid - Real Madrid,Total Corners,Total Corners,Total Corners,"Under 10,5",7537564,0.6466,2.6158,0.9723,0.4558,4,7,13,Fixed,4,1st Half Inj Time decreased,3,-3,"7537564Under 10,5Total Corners"
7843216724,0.020115741,708055174,0.3,0.3,1.6177458,1.6177458,2.45,Football,LaLiga,Real Valladolid - Real Madrid,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 6,5",7537564,0.6412,2.6087,0.9723,0.4472,4,7,26,Fixed,4,1st Half Inj Time decreased,3,-3,"7537564Over 6,51st Half - Total Corners"
7843218313,0.020509259,707996247,0.3,0.3,5.64375,-7.6190625,2.35,Football,LaLiga,Real Valladolid - Real Madrid,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 5,5",7537564,0.6412,2.6087,0.9723,0.4472,4,7,27,Fixed,4,1st Half Inj Time decreased,3,-3,"7537564Under 5,51st Half - Total Corners"
7834866365,0.025231481,704902998,0.01,1,15.947876,15.947876,7,Football,Paulista Serie A1,Red Bull Bragantino SP - AE Velo Clube SP,Most Corners,Most Corners,Most Corners,AE Velo Clube SP,7536335,2.136,0.5265,0.9686,0.4424,2,5,4,Fixed,2,1st Half Inj Time decreased,1,-1,7536335AE Velo Clube SPMost Corners
7695972870,0.035034722,419061261,0.01,0.01,0.95185818,-1.14222982,2.2,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cruzeiro EC MG,Cruzeiro EC MG - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Over 5,5",7518746,1.3402,1.0852,0.957,0.4518,2,5,20,Fixed,2,1st Half Inj Time increased,5,5,"7518746Over 5,5Slight Dog - Total Corners"
7603827793,0.022986111,702948838,0.01,0.3,159.40421,-167.3744205,2.05,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cuiaba EC MT,Red Bull Bragantino SP - Total Corners,Medium Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 10,5",7501751,1.598,0.6134,0.9835,0.4358,2,5,33,Fixed,2,1st Half Inj Time increased,2,2,"7501751Over 10,5Medium Jolly - Total Corners"
7603863047,0.027847222,703014811,0.01,1,38.57581882,-25.46004042,1.66,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cuiaba EC MT,Red Bull Bragantino SP - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 9,5",7501751,1.7044,0.615,0.9835,0.4828,2,5,40,Fixed,2,1st Half Inj Time increased,2,2,"7501751Over 9,5Strong Jolly - Total Corners"
7603876640,0.029930556,702948838,0.01,0.3,11.95531575,11.95531575,2.2,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cuiaba EC MT,Total Corners,Total Corners,Total Corners,"Under 12,5",7501751,1.7044,0.615,0.9835,0.4828,2,5,43,Fixed,2,1st Half Inj Time increased,2,2,"7501751Under 12,5Total Corners"
7603836484,0.02412037,702948838,0.01,0.3,15.940421,3.91656144,2.1,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cuiaba EC MT,Red Bull Bragantino SP - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 10,5",7501751,1.617,0.5954,0.9835,0.4383,2,5,34,Fixed,2,1st Half Inj Time increased,2,2,"7501751Over 10,5Strong Jolly - Total Corners"
7603938359,0.039861111,703087622,0.01,0.3,228.5856371,228.5856371,2.3,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cuiaba EC MT,Cuiaba EC MT - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7501751,1.9671,0.7642,0.9835,0.5459,4,5,45,Fixed,2,1st Half Inj Time increased,2,2,"7501751Under 2,5Strong Dog - Total Corners"
7603966338,0.00306713,420870730,0.01,1,285.3335359,285.3335359,1.93,Football,Brasileiro Serie A,Red Bull Bragantino SP - Cuiaba EC MT,Red Bull Bragantino SP - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 11,5",7501751,1.9671,0.7642,0.9835,0.5459,4,5,45,Fixed,2,1st Half Inj Time increased,2,2,"7501751Over 11,5Strong Jolly - Total Corners"
7859056244,0.0284375,708263339,0.01,0.99,10,-13,2.3,Football,Paulista Serie A1,Red Bull Bragantino SP - Gremio Novorizontino SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7539856,1.5398,0.8645,0.9662,0.4385,2,5,9,Fixed,2,1st Half Inj Time increased,1,1,"7539856Over 5,51st Half - Total Corners"
7859073617,0.034467593,708045111,0.01,0.01,0.0915423,-0.10461978,2.15,Football,Paulista Serie A1,Red Bull Bragantino SP - Gremio Novorizontino SP,Gremio Novorizontino SP - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7539856,1.6553,0.9754,0.9662,0.438,2,5,18,Fixed,2,1st Half Inj Time increased,1,1,"7539856Under 3,5Medium Dog - Total Corners"
7883309293,0.022766204,704902998,0.01,1,49.90023,-134.730621,3.7,Football,Paulista Serie A1,Red Bull Bragantino SP - Sao Paulo FC SP,Most Corners,Most Corners,Most Corners,Red Bull Bragantino SP,7543937,1.3452,1.0548,0.9554,0.4398,2,5,2,Fixed,2,1st Half Inj Time increased,2,2,7543937Red Bull Bragantino SPMost Corners
7906576812,0.014733796,708823065,0.01,0.06,1.6622135,-4.82041915,3.9,Football,Primeira Liga,Rio Ave FC - AVS Futebol,Total Corners,Total Corners,Total Corners,"Under 7,5",7557980,1.5039,1.1632,0.9364,0.4786,1,5,45,Fixed,2,1st Half Inj Time decreased,1,-1,"7557980Under 7,5Total Corners"
7936937631,0.000462963,709764775,0.01,1,51.1903372,51.1903372,2.35,Football,Copa do Brasil,Rio Branco AC Victoria ES - Gremio Novorizontino SP,Total Corners,Total Corners,Total Corners,"Under 9,5",7570553,0.7778,1.8898,0.9846,0.4336,2,5,0,Fixed,2,1st Half Inj Time increased,1,1,"7570553Under 9,5Total Corners"
7803016183,0.023275463,707851584,0.3,0.3,19.43256748,-20.40419585,2.05,Football,Premiership,Ross County - Celtic FC,Total Corners,Total Corners,Total Corners,"Over 12,5",7532875,0.6148,2.6562,0.9254,0.4411,2,5,2,Fixed,2,1st Half Inj Time decreased,1,-1,"7532875Over 12,5Total Corners"
7774126004,0.021608796,703987614,0.01,0.99,200,-160,1.8,Football,Premiership,Ross County - Heart of Midlothian,Total Corners,Total Corners,Total Corners,"Over 11,5",7530275,1.1955,1.3728,0.9545,0.437,5,5,70,Fixed,2,1st Half Inj Time increased,3,3,"7530275Over 11,5Total Corners"
7774130276,0.022222222,703987614,0.01,0.99,30,-72,3.4,Football,Premiership,Ross County - Heart of Midlothian,Total Corners,Total Corners,Total Corners,"Over 12,5",7530275,1.1955,1.3728,0.9545,0.437,5,5,71,Fixed,2,1st Half Inj Time increased,3,3,"7530275Over 12,5Total Corners"
7774167605,0.027361111,703987614,0.01,0.99,90,-207,3.3,Football,Premiership,Ross County - Heart of Midlothian,Total Corners,Total Corners,Total Corners,"Over 13,5",7530275,1.2453,1.4212,0.9545,0.437,5,5,79,Fixed,2,1st Half Inj Time increased,3,3,"7530275Over 13,5Total Corners"
7773429822,0.040219907,560430756,0.5,0.5,6.0205129,6.0205129,2.85,Football,League One,Rotherham United - Stockport County FC,Total Corners,Total Corners,Total Corners,"Over 11,5",7530162,1.0637,1.3447,0.9698,0.437,2,6,68,Fixed,3,1st Half Inj Time decreased,1,-1,"7530162Over 11,5Total Corners"
7864478141,0.031261574,559006288,0.01,1,100,-80,1.8,Football,Pro League,Royal Antwerp FC - Club Brugge,Royal Antwerp FC - Total Corners,Medium Dog - Total Corners,Slight Corner Dog - Total Corners,"Under 3,5",7535541,1.0008,1.7429,0.9418,0.445,2,5,13,Fixed,2,1st Half Inj Time decreased,1,-1,"7535541Under 3,5Medium Dog - Total Corners"
7683744121,0.0225,557158132,0.3,0.06,1,-0.14,1.14,Football,UEFA Europa League,RSC Anderlecht - FC Porto,Total Corners,Total Corners,Total Corners,"Under 16,5",7507835,1.1277,1.6905,0.9373,0.4466,4,5,46,Fixed,2,1st Half Inj Time increased,2,2,"7507835Under 16,5Total Corners"
7683628635,0.037673611,557158132,0.3,0.06,1,-0.18,1.18,Football,UEFA Europa League,RSC Anderlecht - FC Porto,Total Corners,Total Corners,Total Corners,"Under 13,5",7507835,1.0773,1.7799,0.9373,0.4399,2,5,8,Fixed,2,1st Half Inj Time increased,2,2,"7507835Under 13,5Total Corners"
7683661214,0.003333333,557158132,0.3,0.06,1,-0.17,1.17,Football,UEFA Europa League,RSC Anderlecht - FC Porto,Total Corners,Total Corners,Total Corners,"Under 15,5",7507835,1.1459,1.7168,0.9373,0.4426,2,5,18,Fixed,2,1st Half Inj Time increased,2,2,"7507835Under 15,5Total Corners"
7683644967,0.041400463,557158132,0.3,0.06,1,-0.25,1.25,Football,UEFA Europa League,RSC Anderlecht - FC Porto,Total Corners,Total Corners,Total Corners,"Under 14,5",7507835,1.107,1.7503,0.9373,0.4399,2,5,13,Fixed,2,1st Half Inj Time increased,2,2,"7507835Under 14,5Total Corners"
7768643218,0.020671296,704263092,0.01,1,4,4,4.1,Football,Pro League,RSC Anderlecht - FCV Dender EH,Total Corners,Total Corners,Total Corners,"Under 4,5",7525107,1.7902,0.9135,0.9452,0.437,1,5,82,Fixed,2,1st Half Inj Time decreased,1,-1,"7525107Under 4,5Total Corners"
7768636768,0.018981481,642583611,0.01,1,117.2163178,117.2163178,1.9,Football,Pro League,RSC Anderlecht - FCV Dender EH,Total Corners,Total Corners,Total Corners,"Under 5,5",7525107,1.6154,0.8587,0.9452,0.437,1,5,79,Fixed,2,1st Half Inj Time decreased,1,-1,"7525107Under 5,5Total Corners"
7856409125,0.024421296,559006288,0.01,1,54.8,54.8,1.85,Football,UEFA Europa League,RSC Anderlecht - TSG Hoffenheim,TSG Hoffenheim - Total Corners,Slight Dog - Total Corners,Slight Corner Dog - Total Corners,"Over 4,5",7542327,1.6523,1.3187,0.93,0.437,2,5,76,Fixed,2,No change in 1st Half Inj Time,0,0,"7542327Over 4,5Slight Dog - Total Corners"
7823554630,0.037175926,708232160,0.01,0.3,290.7823413,-479.7908631,2.65,Football,Carioca,Sampaio Correa FE RJ - Botafogo FR RJ,Total Corners,Total Corners,Total Corners,"Over 10,5",7534859,1.002,1.5299,0.9818,0.4392,2,5,21,Fixed,2,No change in 1st Half Inj Time,0,0,"7534859Over 10,5Total Corners"
7890207226,0.040636574,707310235,0.01,1,4.16977025,4.16977025,2.95,Football,Carioca,Sampaio Correa FE RJ - CR Vasco da Gama RJ,Total Corners,Total Corners,Total Corners,"Under 12,5",7545007,0.738,1.9283,0.9238,0.5195,3,5,45,Fixed,2,1st Half Inj Time increased,1,1,"7545007Under 12,5Total Corners"
7907409345,0.030543981,706906174,0.01,1,116.354945,-186.167912,2.6,Football,Carioca,Sampaio Correa FE RJ - Volta Redonda FC RJ,Total Corners,Total Corners,Total Corners,"Over 8,5",7558357,1.1456,1.3836,0.9709,0.437,3,5,75,Fixed,2,No change in 1st Half Inj Time,0,0,"7558357Over 8,5Total Corners"
7839410632,0.026886574,708162414,0.01,0.99,19.8,19.8,2.37,Football,Super Lig,Samsunspor - Gaziantep FK,Gaziantep FK - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 1,5",7536922,1.829,0.911,0.9381,0.437,3,5,71,Fixed,2,1st Half Inj Time increased,1,1,"7536922Under 1,5Medium Dog - Total Corners"
7839245529,0.020150463,708146720,0.01,0.3,39.6347721,39.6347721,2.2,Football,Super Lig,Samsunspor - Gaziantep FK,Samsunspor - Total Corners,Medium Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 8,5",7536922,1.9199,0.9606,0.9381,0.4441,2,5,27,Fixed,2,1st Half Inj Time increased,1,1,"7536922Over 8,5Medium Jolly - Total Corners"
7839368367,0.014675926,706936439,0.01,1,81.21083916,-66.59288811,1.82,Football,Super Lig,Samsunspor - Gaziantep FK,Gaziantep FK - Total Corners,Medium Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7536922,1.7627,0.8753,0.9381,0.437,3,5,53,Fixed,2,1st Half Inj Time increased,1,1,"7536922Under 2,5Medium Dog - Total Corners"
7939956733,0.014953704,709677581,0.01,0.01,0.16452532,-0.01809779,2.75,Football,Liga Profesional de Futbol,San Martin de San Juan - CA Belgrano de Cordoba,Total Corners,Total Corners,Total Corners,"Under 7,5",7566123,1.0238,1.1378,0.9434,0.4474,2,5,4,Fixed,2,1st Half Inj Time decreased,1,-1,"7566123Under 7,5Total Corners"
7862949500,0.004525463,707933185,0.01,0.99,47,-36.19,1.77,Football,Liga Profesional de Futbol,San Martin de San Juan - CA Rosario Central (ARG),1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Under 6,5",7543539,0.8357,1.0633,0.9255,0.4475,2,5,6,Fixed,2,1st Half Inj Time increased,1,1,"7543539Under 6,51st Half - Total Corners"
7874209463,0.027777778,708055519,0.3,0.3,1.6668214,-1.6668214,2,Football,Paulista Serie A1,Santos FC SP - Botafogo FC SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7542315,2.1716,0.6431,0.9815,0.4542,2,5,3,Fixed,2,1st Half Inj Time increased,4,4,"7542315Over 5,51st Half - Total Corners"
7914464518,0.023900463,708890188,0.01,1,34.3578893,-37.79367823,2.1,Football,Paulista Serie A1,Santos FC SP - EC Noroeste Bauru SP,EC Noroeste Bauru SP - Total Corners,Strong Dog - Total Corners,Medium Corner Dog - Total Corners,"Under 2,5",7559349,2.5785,0.5329,0.9545,0.4554,2,5,16,Fixed,2,1st Half Inj Time increased,1,1,"7559349Under 2,5Strong Dog - Total Corners"
7914432081,0.014918981,706640475,0.3,0.3,43.5758596,-17.86610244,1.41,Football,Paulista Serie A1,Santos FC SP - EC Noroeste Bauru SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 3,5",7559349,2.3915,0.6441,0.9545,0.4439,2,5,3,Fixed,2,1st Half Inj Time increased,1,1,"7559349Over 3,51st Half - Total Corners"
7817963105,0.021898148,706991129,0.01,0.3,17.16510585,-41.19625404,3.4,Football,Paulista Serie A1,Santos FC SP - Mirassol FC SP,Total Corners,Total Corners,Total Corners,"Over 11,5",7533864,1.588,0.7035,0.9348,0.4449,2,5,0,Fixed,2,1st Half Inj Time increased,1,1,"7533864Over 11,5Total Corners"
7817968919,0.023969907,708133384,0.3,0.3,1.7485949,-1.83682674,2.05,Football,Paulista Serie A1,Santos FC SP - Mirassol FC SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 4,5",7533864,1.588,0.7035,0.9348,0.4449,2,5,3,Fixed,2,1st Half Inj Time increased,1,1,"7533864Over 4,51st Half - Total Corners"
7853754928,0.034641204,707851584,0.3,0.3,15.46992635,15.46992635,1.6,Football,Paulista Serie A1,Sao Bernardo FC SP - Santos FC SP,Santos FC SP - Total Corners,Slight Jolly - Total Corners,Slight Corner Jolly - Total Corners,"Over 3,5",7539187,0.936,1.2992,0.9428,0.4375,2,5,18,Fixed,2,1st Half Inj Time increased,1,1,"7539187Over 3,5Slight Jolly - Total Corners"
7853949038,0.030636574,704902998,0.01,1,81.420665,81.420665,3.25,Football,Paulista Serie A1,Sao Bernardo FC SP - Santos FC SP,Most Corners,Most Corners,Most Corners,Santos FC SP,7539187,1.1315,1.4132,0.9428,0.4759,3,5,51,Fixed,2,1st Half Inj Time increased,1,1,7539187Santos FC SPMost Corners
7837710018,0.036261574,708100151,0.3,0.3,76.46454347,-22.93936304,1.3,Football,Paulista Serie A1,Sao Paulo FC SP - Guarani FC SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 2,5",7536567,2.0482,0.5897,0.9666,0.4494,2,5,21,Fixed,2,No change in 1st Half Inj Time,0,0,"7536567Over 2,51st Half - Total Corners"
7873915804,0.003333333,708855034,0.3,0.3,5.66719276,5.66719276,2,Football,Paulista Serie A1,Sao Paulo FC SP - Mirassol FC SP,Sao Paulo FC SP - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 5,5",7542301,1.8591,0.7824,0.9347,0.458,2,5,31,Fixed,2,1st Half Inj Time increased,3,3,"7542301Over 5,5Strong Jolly - Total Corners"
7873875146,0.034293981,708921310,0.3,0.3,1.6668214,1.6668214,2.6,Football,Paulista Serie A1,Sao Paulo FC SP - Mirassol FC SP,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 3,5",7542301,1.812,0.7869,0.9347,0.4505,2,5,16,Fixed,2,1st Half Inj Time increased,3,3,"7542301Over 3,51st Half - Total Corners"
7914477567,0.028148148,709529450,0.3,0.3,4.1899865,-3.64528826,1.87,Football,Copa do Brasil,Sao Raimundo EC Boa Vista RR - Gremio FB Porto Alegrense RS,Total Corners,Total Corners,Total Corners,"Over 11,5",7566075,0.6301,2.6204,0.9353,0.4391,2,5,8,Fixed,2,1st Half Inj Time increased,2,2,"7566075Over 11,5Total Corners"
7914525583,0.00125,709541424,0.3,0.3,0.33519892,-0.60335806,2.8,Football,Copa do Brasil,Sao Raimundo EC Boa Vista RR - Gremio FB Porto Alegrense RS,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7566075,0.6801,2.6704,0.9353,0.4391,2,5,29,Fixed,2,1st Half Inj Time increased,2,2,"7566075Over 5,51st Half - Total Corners"
7846826688,0.024606481,708263339,0.01,0.99,19,-21.85,2.15,Football,Primeira Liga,SC Braga - Boavista FC,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 5,5",7538084,2.4361,0.7233,0.9495,0.4426,2,5,4,Fixed,2,1st Half Inj Time decreased,1,-1,"7538084Over 5,51st Half - Total Corners"
7775026568,0.033958333,512808711,0.3,0.3,15,-17.25,2.15,Football,Primeira Liga,SC Braga - Casa Pia AC,Total Corners,Total Corners,Total Corners,"Over 10,5",7530156,2.6199,0.9033,0.9281,0.437,1,5,84,Fixed,2,1st Half Inj Time decreased,1,-1,"7530156Over 10,5Total Corners"
7774990693,0.026851852,650231075,0.01,0.3,1.4932015,1.4932015,9.5,Football,Primeira Liga,SC Braga - Casa Pia AC,Total Corners,Total Corners,Total Corners,"Under 9,5",7530156,2.1199,0.9016,0.9281,0.437,1,5,74,Fixed,2,1st Half Inj Time decreased,1,-1,"7530156Under 9,5Total Corners"
7774993368,0.027314815,650231075,0.01,0.3,4.4796045,4.4796045,2.95,Football,Primeira Liga,SC Braga - Casa Pia AC,Total Corners,Total Corners,Total Corners,"Under 10,5",7530156,2.1434,0.8885,0.9281,0.437,1,5,74,Fixed,2,1st Half Inj Time decreased,1,-1,"7530156Under 10,5Total Corners"
7775042894,0.03744213,512808711,0.3,0.3,20,-17.6,1.88,Football,Primeira Liga,SC Braga - Casa Pia AC,SC Braga - Total Corners,Strong Jolly - Total Corners,Medium Corner Jolly - Total Corners,"Over 9,5",7530156,2.6904,0.9827,0.9281,0.437,1,5,89,Fixed,2,1st Half Inj Time decreased,1,-1,"7530156Over 9,5Strong Jolly - Total Corners"
7774928594,0.012974537,512808711,0.3,0.3,10,10,3,Football,Primeira Liga,SC Braga - Casa Pia AC,Total Corners,Total Corners,Total Corners,"Over 14,5",7530156,1.9906,0.7924,0.9281,0.437,1,5,54,Fixed,2,1st Half Inj Time decreased,1,-1,"7530156Over 14,5Total Corners"
7919189303,0.030868056,709271479,0.01,1,0.6693896,-0.3280009,1.49,Football,Primeira Liga,SC Braga - CD Nacional Madeira,1st Half - Total Corners,1st Half - Total Corners,1st Half - Total Corners,"Over 6,5",7560778,2.0595,0.8205,0.9584,0.4308,2,5,28,Fixed,2,1st Half Inj Time decreased,1,-1,"7560778Over 6,51st Half - Total Corners"
7701285667,0.004143519,702877346,0.3,0.3,214.13,-44.9673,1.21,Football,Brasileiro Serie A,SC Corinthians SP - EC Bahia BA,Total Corners,Total Corners,Total Corners,"Over 7,5",7519857,1.8893,1.0224,0.9613,0.4469,2,5,2,Fixed,2,1st Half Inj Time increased,4,4,"7519857Over 7,5Total Corners"
7862936781,0.002118056,708505814,0.01,0.3,16.34684,-8.5003568,1.52,Football,Paulista Serie A1,SC Corinthians SP - EC Noroeste Bauru SP,Total Corners,Total Corners,Total Corners,"Under 8,5",7540476,2.7244,0.4133,0.9369,0.4714,2,5,31,Fixed,2,1st Half Inj Time increased,1,1,"7540476Under 8,5Total Corners"
7862863482,0.0296875,707795705,0.01,1,1.62324121,1.62324121,3.25,Football,Paulista Serie A1,SC Corinthians SP - EC Noroeste Bauru SP,Total Corners,Total Corners,Total Corners,"Over 10,5",7540476,2.4644,0.4753,0.9369,0.4515,2,5,11,Fixed,2,1st Half Inj Time increased,1,1,"7540476Over 10,5Total Corners"
7926843371,0.032534722,700183491,0.01,0.01,2,-2.9,2.45,Football,Paulista Serie A1,SC Corinthians SP - Guarani FC SP,Total Corners,Total Corners,Total Corners,"Under 7,5",7561961,1.8266,0.7535,0.9241,0.4462,2,5,13,Fixed,2,No change in 1st Half Inj Time,0,0,"7561961Under 7,5Total Corners"
